ID,BUSINESS_UNIT,ASSET,LATITUDE,LONGITUDE,DTM,FACILITY_ID,ENBASE_ASSET_ID,MISSION_NUM,ANOMALY_TYPE,ANOMALY_DESC
890,LaHa,LaHa,32.1491779,-93.41585545,2020-12-04 10:18:48.000,10086016,Asset-Well-13656173,57,1,Thief Hatch Open
891,LaHa,LaHa,32.09033286,-93.40898629,2020-12-04 15:39:58.000,10085940,Asset-Well-11522614,57,1,Thief Hatch Open
892,LaHa,LaHa,32.29273439,-93.41266287,2020-12-05 08:55:15.000,10085990,Asset-Well-12942031,57,1,Thief Hatch Open
893,LaHa,LaHa,32.36704508,-93.3148788,2020-12-05 11:30:03.000,10085441,Asset-Well-12925295,57,1,Thief Hatch Open
894,LaHa,LaHa,32.13473076,-93.37104227,2020-12-05 13:39:56.000,10085665,Asset-Well-13399862,57,1,Thief Hatch Open
895,LaHa,LaHa,32.03501045,-93.41241392,2020-12-05 16:07:44.000,10085634,Asset-Well-10946577,57,1,Thief Hatch Open
896,LaHa,LaHa,32.12237493,-93.4987252,2020-12-06 09:23:23.000,10086105,Asset-Well-13291635,57,1,Thief Hatch Open
897,LaHa,LaHa,32.1064299,-93.53329689,2020-12-06 13:37:37.000,10085709,Asset-Well-13308683,57,1,Thief Hatch Open
898,LaHa,LaHa,32.12240173,-93.53360819,2020-12-06 16:33:34.000,10085706,Asset-Well-13331150,57,1,Thief Hatch Open
899,LaHa,LaHa,32.02099411,-93.39699769,2020-12-07 10:27:24.000,10085635,Asset-Well-13428789,57,1,Thief Hatch Open
900,LaHa,LaHa,32.06167539,-93.42091093,2020-12-07 13:23:40.000,10085611,Asset-Well-13164827,57,1,Thief Hatch Open
901,LaHa,LaHa,32.03165506,-93.35471679,2020-12-08 14:23:21.000,10085384,Asset-Well-13895761,57,1,Thief Hatch Open
902,LaHa,LaHa,31.99165452,-93.37767259,2020-12-08 15:18:07.000,10085666,Asset-Well-13970743,57,1,Thief Hatch Open
903,LaHa,LaHa,31.99169436,-93.39907701,2020-12-08 16:27:46.000,10085668,Asset-Well-13366999,57,1,Thief Hatch Open
904,LaHa,LaHa,31.99156964,-93.45882161,2020-12-08 17:02:17.000,10086071,Asset-Well-13926814,57,1,Thief Hatch Open
905,LaHa,LaHa,31.80242222,-93.7216314,2020-12-09 12:16:28.000,10085403,Asset-Well-10319089,57,1,Thief Hatch Open
906,LaHa,LaHa,31.81637981,-93.79214018,2020-12-09 15:26:55.000,10085405,Asset-Well-10959269,57,1,Thief Hatch Open
907,LaHa,LaHa,31.96175997,-93.85826269,2020-12-10 09:10:51.000,10086102,Asset-Well-13721599,57,1,Thief Hatch Open
908,LaHa,LaHa,31.9041659,-93.80582838,2020-12-10 12:16:03.000,10085751,Asset-Well-13675610,57,1,Thief Hatch Open
909,LaHa,LaHa,32.13629938,-93.73981463,2020-12-12 14:11:10.000,10085645,Asset-Well-13749055,57,1,Thief Hatch Open
910,LaHa,LaHa,32.42332689,-93.68846139,2020-12-14 08:06:52.000,10085935,Asset-Well-13323716,57,1,Thief Hatch Open
911,LaHa,LaHa,32.42381584,-93.57928491,2020-12-14 12:16:39.000,10085399,Asset-Well-12646483,57,1,Thief Hatch Open
912,LaHa,LaHa,32.42559308,-93.61207521,2020-12-14 13:25:53.000,10085828,Asset-Well-13902324,57,1,Thief Hatch Open
913,LaHa,LaHa,31.90241883,-93.49960476,2020-12-18 15:26:16.000,10085750,Asset-Well-12907832,57,1,Thief Hatch Open
914,LaHa,LaHa,31.97698563,-93.48894044,2020-12-18 17:00:53.000,10085736,Asset-Well-13293876,57,1,Thief Hatch Open
915,EAST,SOHA,31.31704177,-94.51683431,2020-12-21 16:40:59.000,10107214,Asset-Well-14406376-000,59,1,Thief Hatch Open
916,EAST,SOHA,31.31543264,-94.51817966,2020-12-21 16:49:44.000,10084392,Asset-Well-14354532-002,59,1,Thief Hatch Open
917,EAST,SOHA,31.48084652,-94.26597618,2020-12-22 09:56:42.000,10084685,Asset-Well-14367849-000,59,1,Thief Hatch Open
918,EAST,SOHA,31.37058319,-94.49899246,2020-12-23 10:15:46.000,10057467,Asset-Well-13387002-000,59,1,Thief Hatch Open
919,EAST,SOHA,31.35740092,-94.4332565,2020-12-23 11:04:19.000,10084521,Asset-Well-13071342-000,59,1,Thief Hatch Open
920,EAST,SOHA,31.38029737,-94.50703389,2020-12-23 15:56:14.000,10084684,Asset-Well-14374279-001,59,1,Thief Hatch Open
921,Permian,Permian,31.79748271,-103.8439267,2020-12-27 10:10:41.000,10085463,Asset-Well-14333000,58,1,Thief Hatch Open
922,LaHa,LaHa,32.33678228,-93.51922231,2021-01-08 11:33:23.000,10085631,Asset-Well-12925298,60,1,Thief Hatch Open
923,LaHa,LaHa,32.33721733,-93.44476927,2021-01-09 09:26:39.000,10085381,Asset-Well-13650518,60,1,Thief Hatch Open
924,LaHa,LaHa,32.3659947,-93.43239316,2021-01-09 12:07:06.000,10085931,Asset-Well-13932805,60,1,Thief Hatch Open
925,LaHa,LaHa,32.38020313,-93.47024411,2021-01-09 15:12:50.000,10087798,Asset-Well-13755105,60,1,Thief Hatch Open
926,LaHa,LaHa,32.36724711,-93.5382214,2021-01-09 17:07:40.000,10085932,Asset-Well-13034788,60,1,Thief Hatch Open
927,LaHa,LaHa,32.37989712,-93.55218099,2021-01-12 10:59:27.000,10085757,Asset-Well-13107626,60,1,Thief Hatch Open
928,Eagle Ford,Hawkville,28.25465497,-99.04802059,2021-01-12 15:18:12.000,10086041,Asset-Well-13420725,61,1,Thief Hatch Open
929,LaHa,LaHa,32.32446733,-93.48825017,2021-01-14 11:58:34.000,10085860,Asset-Well-13272396,60,1,Thief Hatch Open
930,LaHa,LaHa,32.24983016,-93.43848804,2021-01-14 16:20:22.000,10086045,Asset-Well-13920149,60,1,Thief Hatch Open
931,LaHa,LaHa,32.14888844,-93.41591512,2021-01-17 09:32:44.000,10086016,Asset-Well-13656173,60,1,Thief Hatch Open
932,LaHa,LaHa,32.09030087,-93.40909537,2021-01-17 14:14:53.000,10085940,Asset-Well-11522614,60,1,Thief Hatch Open
933,LaHa,LaHa,32.0314665,-93.35470232,2021-01-17 15:23:45.000,10085384,Asset-Well-13895761,60,1,Thief Hatch Open
934,LaHa,LaHa,32.03512195,-93.41243468,2021-01-17 17:12:28.000,10085634,Asset-Well-10946577,60,1,Thief Hatch Open
935,LaHa,LaHa,32.10789117,-93.50680394,2021-01-18 12:36:42.000,10085707,Asset-Well-13315182,60,1,Thief Hatch Open
936,LaHa,LaHa,32.10645672,-93.53352049,2021-01-18 13:31:11.000,10085709,Asset-Well-13308683,60,1,Thief Hatch Open
937,LaHa,LaHa,32.12237052,-93.49867939,2021-01-18 16:39:57.000,10086105,Asset-Well-13291635,60,1,Thief Hatch Open
938,LaHa,LaHa,32.33819442,-93.25286884,2021-01-22 14:55:58.000,10086091,Asset-Well-13932804,60,1,Thief Hatch Open
939,LaHa,LaHa,32.38006369,-93.2775705,2021-01-22 15:48:03.000,10085609,Asset-Well-13921830,60,1,Thief Hatch Open
941,LaHa,LaHa,32.36733504,-93.28717719,2021-01-23 08:18:00.000,10085862,Asset-Well-12907776,60,1,Thief Hatch Open
942,LaHa,LaHa,32.38027955,-93.297774,2021-01-23 08:58:32.000,10085820,Asset-Well-13961165,60,1,Thief Hatch Open
943,LaHa,LaHa,32.36705933,-93.31494552,2021-01-23 09:24:06.000,10085441,Asset-Well-12925295,60,1,Thief Hatch Open
944,LaHa,LaHa,32.38154901,-93.3615967,2021-01-23 10:27:00.000,10085458,Asset-Well-13948371,60,1,Thief Hatch Open
945,LaHa,LaHa,32.38021836,-93.37055566,2021-01-23 10:53:07.000,10086092,Asset-Well-13950662,60,1,Thief Hatch Open
946,LaHa,LaHa,32.36678986,-93.36311579,2021-01-23 11:18:35.000,10085863,Asset-Well-13126852,60,1,Thief Hatch Open
947,LaHa,LaHa,32.2927233,-93.41266718,2021-01-23 13:10:55.000,10085990,Asset-Well-12942031,60,1,Thief Hatch Open
948,LaHa,LaHa,32.13485494,-93.37110836,2021-01-23 14:40:46.000,10085665,Asset-Well-13399862,60,1,Thief Hatch Open
949,LaHa,LaHa,31.97716272,-93.48888663,2021-01-23 16:59:24.000,10085736,Asset-Well-13293876,60,1,Thief Hatch Open
940,Eagle Ford,Hawkville,28.36928225,-98.65133402,2021-01-25 09:07:09.000,10085974,Asset-Well-13325762,61,1,Thief Hatch Open
951,LaHa,LaHa,31.99154067,-93.45883414,2021-01-26 07:35:30.000,10086071,Asset-Well-13926814,60,1,Thief Hatch Open
952,LaHa,LaHa,31.90262265,-93.4996189,2021-01-26 09:03:59.000,10085750,Asset-Well-12907832,60,1,Thief Hatch Open
953,LaHa,LaHa,31.81591337,-93.79252047,2021-01-26 13:17:52.000,10085405,Asset-Well-10959269,60,1,Thief Hatch Open
950,Eagle Ford,Hawkville,28.38620736,-98.62764707,2021-01-27 08:27:23.000,10085952,Asset-Well-13060130,61,1,Thief Hatch Open
955,LaHa,LaHa,31.90412985,-93.80591356,2021-01-28 09:24:04.000,10085751,Asset-Well-13675610,60,1,Thief Hatch Open
956,LaHa,LaHa,31.96170735,-93.85826102,2021-01-28 10:33:20.000,10086102,Asset-Well-13721599,60,1,Thief Hatch Open
957,LaHa,LaHa,32.06417932,-93.68721111,2021-01-28 11:24:31.000,10085376,Asset-Well-13947276,60,1,Thief Hatch Open
958,LaHa,LaHa,32.07869749,-93.77247116,2021-01-28 12:28:01.000,10085951,Asset-Well-13369022,60,1,Thief Hatch Open
954,Eagle Ford,Hawkville,28.34769754,-98.71008837,2021-01-28 13:45:45.000,10085955,Asset-Well-12984897,61,1,Thief Hatch Open
959,LaHa,LaHa,32.13711991,-93.73942228,2021-01-28 14:33:02.000,10085645,Asset-Well-13749055,60,1,Thief Hatch Open
960,LaHa,LaHa,32.23632105,-93.50645896,2021-01-29 11:37:27.000,10085590,Asset-Well-13172791,60,1,Thief Hatch Open
961,LaHa,LaHa,32.25211378,-93.50566362,2021-01-29 12:23:09.000,10085567,Asset-Well-13018622,60,1,Thief Hatch Open
962,LaHa,LaHa,32.32452567,-93.63392906,2021-01-29 16:50:29.000,10085889,Asset-Well-13381473,60,1,Thief Hatch Open
963,LaHa,LaHa,32.02097159,-93.39701282,2021-02-01 07:56:05.000,10085635,Asset-Well-13428789,60,1,Thief Hatch Open
964,LaHa,LaHa,32.12236166,-93.5335927,2021-02-12 08:10:31.000,10085706,Asset-Well-13331150,60,1,Thief Hatch Open
966,LaHa,LaHa,32.50103864,-94.03376432,2021-02-13 10:24:37.000,10085874,Asset-Well-13086003,60,1,Thief Hatch Open
965,LaHa,LaHa,32.22346159,-93.59810584,2021-02-13 13:58:58.000,10085747,Asset-Well-13354334,60,1,Thief Hatch Open
967,LaHa,LaHa,32.37029329,-93.85752858,2021-02-13 16:36:21.000,10085995,Asset-Well-13155636,60,1,Thief Hatch Open
968,LaHa,LaHa,32.29715008,-93.70404545,2021-02-22 17:34:00.000,10085639,Asset-Well-13727987,60,1,Thief Hatch Open
969,LaHa,LaHa,32.26839278,-93.81664056,2021-02-23 06:44:22.000,10085692,Asset-Well-13302302,60,1,Thief Hatch Open
970,LaHa,LaHa,32.29687295,-93.59519279,2021-02-23 12:43:40.000,10085793,Asset-Well-13032519,60,1,Thief Hatch Open
971,LaHa,LaHa,32.42549183,-93.67336488,2021-02-23 14:34:45.000,10086081,Asset-Well-10319399,60,1,Thief Hatch Open
972,LaHa,LaHa,32.60324053,-93.80022101,2021-02-24 08:10:51.000,10085440,Asset-Well-13244187,60,1,Thief Hatch Open
973,LaHa,LaHa,32.40969696,-93.63837004,2021-02-24 09:17:59.000,10085756,Asset-Well-13344322,60,1,Thief Hatch Open
977,Eagle Ford,Hawkville,28.26865073,-99.10998107,2021-03-04 10:08:19.000,10085783,Asset-Well-13803565,63,1,Thief Hatch Open
974,EAST,SOHA,31.49513886,-94.4602965,2021-03-04 15:26:14.000,10107129,Asset-Well-14452960-000,64,1,Thief Hatch Open
975,EAST,SOHA,31.35729246,-94.43320948,2021-03-04 16:19:37.000,10084521,Asset-Well-13071342-000,64,1,Thief Hatch Open
976,EAST,SOHA,31.38517305,-94.55671163,2021-03-04 17:43:24.000,10084385,Asset-Well-13763119-000,64,1,Thief Hatch Open
978,EAST,SOHA,31.31691626,-94.51691059,2021-03-05 07:06:52.000,10107214,Asset-Well-14406376-000,64,1,Thief Hatch Open
979,EAST,SOHA,31.40560418,-94.58589785,2021-03-05 09:42:21.000,10199841,Asset-Well-14453509-000,64,1,Thief Hatch Open
980,LaHa,LaHa,31.81635544,-93.79205798,2021-03-06 12:32:40.000,10085405,Asset-Well-10959269,65,1,Thief Hatch Open
981,LaHa,LaHa,31.88843219,-93.56146616,2021-03-07 07:29:59.000,10085688,Asset-Well-13059521,65,1,Thief Hatch Open
982,LaHa,LaHa,31.90258427,-93.49960987,2021-03-07 08:40:19.000,10085750,Asset-Well-12907832,65,1,Thief Hatch Open
983,LaHa,LaHa,31.97709278,-93.48879596,2021-03-07 10:21:46.000,10085736,Asset-Well-13293876,65,1,Thief Hatch Open
984,LaHa,LaHa,32.06417211,-93.68727368,2021-03-07 11:43:10.000,10085376,Asset-Well-13947276,65,1,Thief Hatch Open
985,LaHa,LaHa,32.07899545,-93.77215639,2021-03-07 12:46:03.000,10085951,Asset-Well-13369022,65,1,Thief Hatch Open
986,LaHa,LaHa,32.13718711,-93.73963153,2021-03-07 14:43:36.000,10085645,Asset-Well-13749055,65,1,Thief Hatch Open
987,LaHa,LaHa,32.26840175,-93.81664078,2021-03-07 17:22:31.000,10085692,Asset-Well-13302302,65,1,Thief Hatch Open
989,LaHa,LaHa,31.99161311,-93.45879445,2021-03-08 06:37:29.000,10086071,Asset-Well-13926814,65,1,Thief Hatch Open
990,LaHa,LaHa,32.03145561,-93.3546294,2021-03-08 08:35:58.000,10085384,Asset-Well-13895761,65,1,Thief Hatch Open
991,LaHa,LaHa,32.02088904,-93.39713728,2021-03-08 09:31:47.000,10085635,Asset-Well-13428789,65,1,Thief Hatch Open
992,LaHa,LaHa,32.03534691,-93.40699323,2021-03-08 09:57:38.000,10085684,Asset-Well-13155675,65,1,Thief Hatch Open
993,LaHa,LaHa,32.03517715,-93.4124794,2021-03-08 10:14:30.000,10085634,Asset-Well-10946577,65,1,Thief Hatch Open
988,Eagle Ford,Hawkville,28.23683628,-99.12437837,2021-03-08 12:27:32.000,10090647,Asset-Well-14423790,63,1,Thief Hatch Open
994,LaHa,LaHa,32.07753578,-93.46733352,2021-03-08 15:49:50.000,10086043,Asset-Well-13500126,65,1,Thief Hatch Open
995,LaHa,LaHa,32.12235383,-93.49869367,2021-03-09 07:28:30.000,10086105,Asset-Well-13291635,65,1,Thief Hatch Open
996,LaHa,LaHa,32.10787077,-93.5067994,2021-03-09 09:01:23.000,10085707,Asset-Well-13315182,65,1,Thief Hatch Open
997,LaHa,LaHa,32.10650711,-93.53328078,2021-03-09 09:41:35.000,10085709,Asset-Well-13308683,65,1,Thief Hatch Open
998,LaHa,LaHa,32.12227959,-93.53359605,2021-03-09 10:42:04.000,10085706,Asset-Well-13331150,65,1,Thief Hatch Open
999,LaHa,LaHa,32.22213804,-93.50274702,2021-03-09 12:20:05.000,10085562,Asset-Well-13721570,65,1,Thief Hatch Open
1001,LaHa,LaHa,32.23628623,-93.50641735,2021-03-10 08:15:31.000,10085590,Asset-Well-13172791,65,1,Thief Hatch Open
1000,LaHa,LaHa,32.25208661,-93.50566544,2021-03-10 08:44:02.000,10085567,Asset-Well-13018622,65,1,Thief Hatch Open
1002,LaHa,LaHa,32.28054903,-93.535289,2021-03-11 07:06:09.000,10085624,Asset-Well-13214059,65,1,Thief Hatch Open
1003,LaHa,LaHa,32.2985153,-93.60061175,2021-03-11 08:35:37.000,10085797,Asset-Well-13113025,65,1,Thief Hatch Open
1004,LaHa,LaHa,32.29654885,-93.60721405,2021-03-11 08:50:25.000,10085792,Asset-Well-14189286,65,1,Thief Hatch Open
1012,LaHa,LaHa,32.29698083,-93.59575394,2021-03-12 06:28:48.000,10085793,Asset-Well-13032519,65,1,Thief Hatch Open
1013,LaHa,LaHa,32.28975649,-93.61873647,2021-03-12 07:11:28.000,10085791,Asset-Well-13707634,65,1,Thief Hatch Open
1014,LaHa,LaHa,32.26675447,-93.61331128,2021-03-12 07:58:56.000,10085919,Asset-Well-13753990,65,1,Thief Hatch Open
1015,LaHa,LaHa,32.22533934,-93.59712777,2021-03-12 10:33:16.000,10085746,Asset-Well-13439203,65,1,Thief Hatch Open
1016,LaHa,LaHa,32.22348094,-93.59794316,2021-03-12 10:40:00.000,10085747,Asset-Well-13354334,65,1,Thief Hatch Open
1017,LaHa,LaHa,32.2377398,-93.58800304,2021-03-12 10:58:43.000,10085534,Asset-Well-13091450,65,1,Thief Hatch Open
1005,LaHa,LaHa,32.2374095,-93.60344447,2021-03-13 07:27:06.000,10086025,Asset-Well-13813753,65,1,Thief Hatch Open
1006,LaHa,LaHa,32.23883599,-93.6478241,2021-03-13 10:00:18.000,10085798,Asset-Well-12970395,65,1,Thief Hatch Open
1007,LaHa,LaHa,32.23721556,-93.65478135,2021-03-13 10:18:42.000,10085799,Asset-Well-12953576,65,1,Thief Hatch Open
1008,LaHa,LaHa,32.23880502,-93.65835865,2021-03-13 12:36:24.000,10085800,Asset-Well-13842438,65,1,Thief Hatch Open
1009,LaHa,LaHa,32.29566181,-93.65487917,2021-03-13 14:29:51.000,10085891,Asset-Well-12923470,65,1,Thief Hatch Open
1010,LaHa,LaHa,32.28281984,-93.68786434,2021-03-13 15:51:27.000,10086077,Asset-Well-12947669,65,1,Thief Hatch Open
1011,LaHa,LaHa,32.29707665,-93.70411127,2021-03-13 16:28:02.000,10085639,Asset-Well-13727987,65,1,Thief Hatch Open
1018,LaHa,LaHa,32.32443599,-93.63378141,2021-03-14 08:17:16.000,10085889,Asset-Well-13381473,65,1,Thief Hatch Open
1020,LaHa,LaHa,32.35371383,-93.63545976,2021-03-15 07:47:16.000,10085561,Asset-Well-14354492,65,1,Thief Hatch Open
1019,Eagle Ford,Hawkville,28.27768529,-99.04616156,2021-03-15 08:30:54.000,10086037,Asset-Well-13174458,63,1,Thief Hatch Open
1021,LaHa,LaHa,32.42539094,-93.67344913,2021-03-15 09:45:34.000,10086081,Asset-Well-10319399,65,1,Thief Hatch Open
1022,LaHa,LaHa,32.35588729,-93.89168636,2021-03-15 13:41:08.000,10085768,Asset-Well-12646485,65,1,Thief Hatch Open
1023,LaHa,LaHa,32.50125661,-94.03326497,2021-03-15 17:04:20.000,10085874,Asset-Well-13086003,65,1,Thief Hatch Open
1024,LaHa,LaHa,32.36773609,-93.59173696,2021-03-16 12:47:18.000,10086130,Asset-Well-14341922,65,1,Thief Hatch Open
1025,LaHa,LaHa,32.34667572,-93.55529702,2021-03-16 16:13:25.000,10085922,Asset-Well-14309804,65,1,Thief Hatch Open
1026,LaHa,LaHa,32.40985101,-93.63826417,2021-03-16 16:57:34.000,10085756,Asset-Well-13344322,65,1,Thief Hatch Open
1027,Eagle Ford,Hawkville,28.36169065,-98.98921311,2021-03-18 08:54:16.000,10085388,Asset-Well-13750947,63,1,Thief Hatch Open
1028,LaHa,LaHa,32.38172755,-93.46180589,2021-03-19 08:54:15.000,10085775,Asset-Well-13711862,65,1,Thief Hatch Open
1029,LaHa,LaHa,32.38021294,-93.47027729,2021-03-19 09:07:41.000,10087798,Asset-Well-13755105,65,1,Thief Hatch Open
1030,LaHa,LaHa,32.40884998,-93.4902105,2021-03-19 10:29:26.000,10085722,Asset-Well-13632787,65,1,Thief Hatch Open
1031,LaHa,LaHa,32.3798102,-93.52552331,2021-03-19 14:21:44.000,10085607,Asset-Well-13223259,65,1,Thief Hatch Open
1032,LaHa,LaHa,32.35298705,-93.50648905,2021-03-19 17:24:26.000,10085632,Asset-Well-13123200,65,1,Thief Hatch Open
1033,LaHa,LaHa,32.33676577,-93.51929205,2021-03-19 18:18:33.000,10085631,Asset-Well-12925298,65,1,Thief Hatch Open
1034,LaHa,LaHa,32.09034373,-93.40891961,2021-03-20 07:28:35.000,10085940,Asset-Well-11522614,65,1,Thief Hatch Open
1035,LaHa,LaHa,32.13472429,-93.37109014,2021-03-20 07:57:12.000,10085665,Asset-Well-13399862,65,1,Thief Hatch Open
1036,LaHa,LaHa,32.14904783,-93.41589249,2021-03-20 11:45:06.000,10086016,Asset-Well-13656173,65,1,Thief Hatch Open
1037,LaHa,LaHa,32.23590536,-93.45014786,2021-03-20 14:02:30.000,10085737,Asset-Well-13897034,65,1,Thief Hatch Open
1038,LaHa,LaHa,32.24980787,-93.43853865,2021-03-20 14:45:34.000,10086045,Asset-Well-13920149,65,1,Thief Hatch Open
1039,LaHa,LaHa,32.29268064,-93.41261415,2021-03-20 16:48:46.000,10085990,Asset-Well-12942031,65,1,Thief Hatch Open
1040,LaHa,LaHa,32.25109894,-93.47076621,2021-03-21 07:48:03.000,10085658,Asset-Well-13386456,65,1,Thief Hatch Open
1041,LaHa,LaHa,32.29311717,-93.50848199,2021-03-21 09:34:05.000,10085439,Asset-Well-13396754,65,1,Thief Hatch Open
1042,LaHa,LaHa,32.29347936,-93.48446967,2021-03-21 12:26:01.000,10085691,Asset-Well-13757060,65,1,Thief Hatch Open
1043,LaHa,LaHa,32.32177612,-93.51817313,2021-03-21 13:47:44.000,10085622,Asset-Well-13275398,65,1,Thief Hatch Open
1044,LaHa,LaHa,32.33801593,-93.46786853,2021-03-21 15:04:30.000,10086072,Asset-Well-13423867,65,1,Thief Hatch Open
1045,LaHa,LaHa,32.3374154,-93.44404086,2021-03-21 16:20:14.000,10085381,Asset-Well-13650518,65,1,Thief Hatch Open
1046,LaHa,LaHa,32.36600417,-93.43245022,2021-03-21 16:50:04.000,10085931,Asset-Well-13932805,65,1,Thief Hatch Open
1047,LaHa,LaHa,32.42435871,-93.40580987,2021-03-21 17:42:49.000,10085451,Asset-Well-13687099,65,1,Thief Hatch Open
1048,LaHa,LaHa,32.36688294,-93.36313958,2021-03-22 10:36:23.000,10085863,Asset-Well-13126852,65,1,Thief Hatch Open
1049,LaHa,LaHa,32.38024517,-93.3704615,2021-03-22 11:26:27.000,10086092,Asset-Well-13950662,65,1,Thief Hatch Open
1050,LaHa,LaHa,32.38149642,-93.36156412,2021-03-23 07:04:18.000,10085458,Asset-Well-13948371,65,1,Thief Hatch Open
1051,LaHa,LaHa,32.33809038,-93.25294201,2021-03-23 09:16:06.000,10086091,Asset-Well-13932804,65,1,Thief Hatch Open
1052,LaHa,LaHa,32.35261201,-93.28521662,2021-03-23 09:51:41.000,10085452,Asset-Well-13009919,65,1,Thief Hatch Open
1053,LaHa,LaHa,32.36726912,-93.28712098,2021-03-23 10:10:23.000,10085862,Asset-Well-12907776,65,1,Thief Hatch Open
1054,LaHa,LaHa,32.36562233,-93.2960221,2021-03-23 10:26:37.000,10085453,Asset-Well-13802154,65,1,Thief Hatch Open
1055,LaHa,LaHa,32.36705192,-93.3149363,2021-03-23 10:49:50.000,10085441,Asset-Well-12925295,65,1,Thief Hatch Open
1056,LaHa,LaHa,32.38030768,-93.29779843,2021-03-23 11:12:54.000,10085820,Asset-Well-13961165,65,1,Thief Hatch Open
1057,LaHa,LaHa,32.40947434,-93.27470417,2021-03-23 12:12:42.000,10086006,Asset-Well-12942032,65,1,Thief Hatch Open
1059,EAST,SOHA,31.48258976,-94.2490756,2021-03-24 09:17:00.000,10084694,Asset-Well-14319343-000,66,1,Thief Hatch Open
1058,Eagle Ford,Hawkville,28.2840478,-98.98679753,2021-03-24 09:21:13.000,10086055,Asset-Well-13544502,63,1,Thief Hatch Open
1060,EAST,SOHA,31.48070357,-94.26300497,2021-03-24 10:40:40.000,10024475,Asset-Well-14316545-000,66,1,Thief Hatch Open
1061,EAST,SOHA,31.48065752,-94.26622155,2021-03-24 10:58:39.000,10084685,Asset-Well-14367849-000,66,1,Thief Hatch Open
1062,EAST,SOHA,31.49518786,-94.46030909,2021-03-24 13:06:49.000,10107129,Asset-Well-14452960-000,66,1,Thief Hatch Open
1063,EAST,SOHA,31.42123048,-94.40882209,2021-03-24 15:36:18.000,10084560,Asset-Well-14379956-000,66,1,Thief Hatch Open
1064,EAST,SOHA,31.35736966,-94.43328328,2021-03-24 16:31:28.000,10084521,Asset-Well-13071342-000,66,1,Thief Hatch Open
1065,EAST,SOHA,31.40122618,-94.58019504,2021-03-25 09:28:18.000,10084621,Asset-Well-14384752-000,66,1,Thief Hatch Open
1066,EAST,SOHA,31.40114893,-94.58871925,2021-03-25 09:47:29.000,10084411,Asset-Well-14376194-000,66,1,Thief Hatch Open
1067,Eagle Ford,Hawkville,28.36918212,-98.66430449,2021-04-07 11:45:09.000,10085971,Asset-Well-13332201,63,1,Thief Hatch Open
1068,Eagle Ford,Hawkville,28.36881895,-98.69816961,2021-04-07 15:26:55.000,10085976,Asset-Well-13368698,63,1,Thief Hatch Open
1069,EAST,SOHA,31.35736298,-94.43325045,2021-04-08 09:16:37.000,10084521,Asset-Well-13071342-000,68,1,Thief Hatch Open
1070,EAST,SOHA,31.37055153,-94.49902199,2021-04-08 09:45:44.000,10057467,Asset-Well-13387002-000,68,1,Thief Hatch Open
1071,Eagle Ford,Hawkville,28.43025269,-98.39309352,2021-04-12 12:39:48.000,10085717,Asset-Well-13754087,63,1,Thief Hatch Open
1072,LaHa,LaHa,32.26825109,-93.8166435,2021-04-13 06:58:10.000,10085692,Asset-Well-13302302,67,1,Thief Hatch Open
1073,LaHa,LaHa,32.35592739,-93.89162933,2021-04-13 08:44:08.000,10085768,Asset-Well-12646485,67,1,Thief Hatch Open
1074,LaHa,LaHa,32.35372278,-93.63544279,2021-04-14 15:34:15.000,10085561,Asset-Well-14354492,67,1,Thief Hatch Open
1075,LaHa,LaHa,32.33985459,-93.66245679,2021-04-14 18:14:57.000,10085559,Asset-Well-13895719,67,1,Thief Hatch Open
1076,LaHa,LaHa,32.29084247,-93.62756413,2021-04-15 07:34:53.000,10085934,Asset-Well-13750938,67,1,Thief Hatch Open
1077,LaHa,LaHa,32.26676208,-93.61330891,2021-04-15 08:03:58.000,10085919,Asset-Well-13753990,67,1,Thief Hatch Open
1078,LaHa,LaHa,32.29553886,-93.65476644,2021-04-15 10:01:50.000,10085891,Asset-Well-12923470,67,1,Thief Hatch Open
1079,LaHa,LaHa,32.28284597,-93.68782159,2021-04-15 10:32:18.000,10086077,Asset-Well-12947669,67,1,Thief Hatch Open
1080,LaHa,LaHa,32.29709162,-93.70412688,2021-04-15 10:58:18.000,10085639,Asset-Well-13727987,67,1,Thief Hatch Open
1081,LaHa,LaHa,32.28315807,-93.72842663,2021-04-15 11:26:53.000,10085640,Asset-Well-13347917,67,1,Thief Hatch Open
1082,LaHa,LaHa,32.38634643,-93.71466944,2021-04-15 15:36:59.000,10085896,Asset-Well-13946583,67,1,Thief Hatch Open
1083,Permian,Permian,31.69336797,-103.9107648,2021-04-24 13:19:16.000,10085637,Asset-Well-14252377,70,1,Thief Hatch Open
1084,Permian,Permian,31.70914963,-104.1150503,2021-04-24 20:05:18.000,10085810,Asset-Well-14308280,70,1,Thief Hatch Open
1085,LaHa,LaHa,32.42346381,-93.68837728,2021-04-27 13:22:24.000,10085935,Asset-Well-13323716,67,1,Thief Hatch Open
1086,LaHa,LaHa,32.29689348,-93.59538122,2021-04-29 06:38:24.000,10085793,Asset-Well-13032519,67,1,Thief Hatch Open
1087,LaHa,LaHa,32.23770101,-93.58800303,2021-04-29 11:21:16.000,10085534,Asset-Well-13091450,67,1,Thief Hatch Open
1088,LaHa,LaHa,32.22528853,-93.59714996,2021-04-29 12:04:25.000,10085746,Asset-Well-13439203,67,1,Thief Hatch Open
